PROVINCIA,DIA,HORA,FERIADO,CAUSA PROBABLE,CLASE FINAL,ZONA,TIPO DE VEHÍCULO 1,SERVICIO 1,EDAD 1,SEXO 1,CONDICIÓN 1,PARTICIPANTE 1
PICHINCHA,SABADO,14:00,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",COLISION,RURAL,MOTOCICLETA,PARTICULAR,43,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,SABADO,22:30,SI,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,URBANA,AUTOMOVIL,COMERCIAL,38,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,SABADO,15:30,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",COLISION,URBANA,CAMIONETA,PARTICULAR,40,MUJER,ILESO,CONDUCTOR
PICHINCHA,SABADO,22:40,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ATROPELLOS,URBANA,AUTOMOVIL,PARTICULAR,26,HOMBRE,LESIONADO,PEATON
PICHINCHA,SABADO,03:00,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,SABADO,03:30,SI,"FALLA MECANICA EN LOS SISTEMAS Y/O NEUMATICOS (SISTEMA DE FRENOS, DIRECCION, ELECTRONICO O MECANICO).",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
AZUAY,SABADO,15:05,SI,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENALIZACION EXISTENTE (SEMAFOROS O SENALES MANUALES).,ATROPELLOS,URBANA,BUS,PUBLICO,36,HOMBRE,LESIONADO,PEATON
AZUAY,SABADO,17:27,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",PERDIDA DE PISTA,RURAL,MOTOCICLETA,PARTICULAR,27,HOMBRE,LESIONADO,PASAJERO
AZUAY,SABADO,14:04,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,47,HOMBRE,LESIONADO,CONDUCTOR
EL ORO,SABADO,09:00,SI,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE POSTERIOR,URBANA,AUTOMOVIL,COMERCIAL,54,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,01:15,SI,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,01:10,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,06:01,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,05:20,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,10:55,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,10:15,SI,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,DOMINGO,12:45,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,BUS,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,15:20,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE PISTA,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,18:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,EMERGENCIAS,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,19:04,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ATROPELLOS,URBANA,MOTOCICLETA,PARTICULAR,38,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,DOMINGO,21:40,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,23:00,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PARTICULAR,30,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,10:20:00,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,DOMINGO,11:20:00,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,NO IDENTIFICADO,PARTICULAR,29,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,20:40:00,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
EL ORO,DOMINGO,22:15:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,00:30:00,SI,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,20:00:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
EL ORO,DOMINGO,17:45:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,15:15:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,MOTOCICLETA,PARTICULAR,-1,HOMBRE,FALLECIDO,CONDUCTOR
GUAYAS,DOMINGO,13:40:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,CAMIONETA,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
EL ORO,DOMINGO,09:30:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,00:15:00,SI,"CASO FORTUITO O FUERZA MAYOR (EXPLOSION DE NEUMATICO NUEVO, DERRUMBE, INUNDACION, CAIDA DE PUENTE, ARBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VIA, ETC.).",OTROS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,09:30:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,38,HOMBRE,ILESO,CONDUCTOR
SANTA ELENA,DOMINGO,12:50:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,06:35:00,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,05:00:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,URBANA,CAMIONETA,ESTADO,-1,HOMBRE,ILESO,CONDUCTOR
MANABI,DOMINGO,00:25:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,38,HOMBRE,LESIONADO,CONDUCTOR
CHIMBORAZO,DOMINGO,00:15:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,MOTOCICLETA,PARTICULAR,21,HOMBRE,LESIONADO,PASAJERO
CANAR,DOMINGO,10:15:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE FRONTAL,RURAL,MOTOCICLETA,PARTICULAR,38,HOMBRE,FALLECIDO,CONDUCTOR
ORELLANA,DOMINGO,01:58:00,SI,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENALIZACION EXISTENTE (SEMAFOROS O SENALES MANUALES).,ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,53,HOMBRE,FALLECIDO,PEATON
ORELLANA,DOMINGO,05:30:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",OTROS,RURAL,NO IDENTIFICADO,PARTICULAR,33,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,DOMINGO,03:00:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
TUNGURAHUA,DOMINGO,14:35:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,RURAL,MOTOCICLETA,PARTICULAR,22,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,DOMINGO,18:40:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ARROLLAMIENTOS,RURAL,NO IDENTIFICADO,PARTICULAR,45,HOMBRE,NO IDENTIFICADO,CONDUCTOR
MANABI,DOMINGO,11:50:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,33,MUJER,LESIONADO,PASAJERO
TUNGURAHUA,DOMINGO,15:45:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE POSTERIOR,RURAL,CAMION,PARTICULAR,31,HOMBRE,ILESO,CONDUCTOR
MORONA SANTIAGO,DOMINGO,22:30:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,CAMION,PARTICULAR,58,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,DOMINGO,02:45,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
IMBABURA,DOMINGO,18:26,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,URBANA,MOTOCICLETA,PARTICULAR,31,MUJER,LESIONADO,PASAJERO
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,06:20,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,URBANA,AUTOMOVIL,PARTICULAR,55,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,10:40,SI,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,12:15,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",PERDIDA DE CARRIL,RURAL,MOTOCICLETA,PARTICULAR,35,MUJER,FALLECIDO,PASAJERO
SANTO DOMINGO DE LOS TSACHILAS,DOMINGO,01:10,SI,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,PASAJERO
TUNGURAHUA,DOMINGO,23:50,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
TUNGURAHUA,DOMINGO,04:40,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
TUNGURAHUA,DOMINGO,09:06,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,CAMIONETA,PARTICULAR,42,MUJER,LESIONADO,PASAJERO
TUNGURAHUA,DOMINGO,03:20,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,53,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,DOMINGO,22:30,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
TUNGURAHUA,DOMINGO,07:01,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",OTROS,RURAL,MOTOCICLETA,PARTICULAR,26,MUJER,LESIONADO,PASAJERO
TUNGURAHUA,DOMINGO,06:15,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,RURAL,FURGONETA,PARTICULAR,39,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,DOMINGO,21:55,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",PERDIDA DE PISTA,URBANA,AUTOMOVIL,PARTICULAR,23,HOMBRE,LESIONADO,PASAJERO
PICHINCHA,DOMINGO,10:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,URBANA,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,DOMINGO,03:35,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,URBANA,MOTOCICLETA,PARTICULAR,32,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,DOMINGO,15:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE POSTERIOR,URBANA,AUTOMOVIL,COMERCIAL,29,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,DOMINGO,17:35,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,39,HOMBRE,ILESO,CONDUCTOR
MANABI,DOMINGO,12:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
AZUAY,DOMINGO,16:38,SI,MALAS CONDICIONES DE LA VIA Y/O CONFIGURACION. (ILUMINACION Y DISENO).,PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,65,MUJER,LESIONADO,PASAJERO
LOJA,DOMINGO,12:30,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PARTICULAR,35,MUJER,LESIONADO,PASAJERO
ESMERALDAS,DOMINGO,15:35,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,LUNES,06:55,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE PISTA,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,LUNES,14:50,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,09:20,SI,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,BUS,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,13:54,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,31,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,LUNES,16:00,SI,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,LUNES,19:50,SI,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,URBANA,BUS,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,14:40,SI,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,52,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,20:50,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,22:25,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,15:30:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,LUNES,16:40:00,SI,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,CAMIONETA,PARTICULAR,43,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,LUNES,18:15:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
GUAYAS,LUNES,07:40:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,42,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,LUNES,13:30:00,SI,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,LUNES,14:00:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
AZUAY,LUNES,10:50:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,NO IDENTIFICADO,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,LUNES,08:20:00,SI,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,NO IDENTIFICADO,PARTICULAR,28,HOMBRE,LESIONADO,CONDUCTOR
